Sample number,Moisture treatment,Residue type,Lab rep,Glucose addition treatment,Harvest day,Time,Date,WHC,
99,Ambient,WHEA,R3,G-00,T1,1,9/4/23,NA,
100,Ambient,WHEA,R3,G-00,T90,1,9/4/23,57.97444447,
101,Drought,CLOV,R3,G-50,T1,1,9/4/23,NA,
102,Drought,CLOV,R3,G-50,T90,1,9/4/23,57.84878291,
103,Drought,CLOV,R3,G-00,T1,1,9/4/23,NA,
104,Drought,CLOV,R3,G-00,T90,1,9/4/23,57.99377702,
105,Drought,NONE,R3,G-50,T1,1,9/4/23,NA,
106,Drought,NONE,R3,G-50,T90,1,9/4/23,57.80431805,
107,Drought,NONE,R3,G-00,T1,1,9/4/23,NA,
108,Drought,NONE,R3,G-00,T90,1,9/4/23,57.80431805,
109,Drought,SHMX,R3,G-50,T1,1,9/4/23,NA,
110,Drought,SHMX,R3,G-50,T90,1,9/4/23,58.09333964,
111,Drought,SHMX,R3,G-00,T1,1,9/4/23,NA,
112,Drought,SHMX,R3,G-00,T90,1,9/4/23,58.09333964,
113,Drought,WHCL,R3,G-50,T1,1,9/4/23,NA,
114,Drought,WHCL,R3,G-50,T90,1,9/4/23,57.79948492,
115,Drought,WHCL,R3,G-00,T1,1,9/4/23,NA,
116,Drought,WHCL,R3,G-00,T90,1,9/4/23,58.33112998,
117,Drought,WHEA,R3,G-50,T1,1,9/4/23,NA,
118,Drought,WHEA,R3,G-50,T90,1,9/4/23,57.9261131,
119,Drought,WHEA,R3,G-00,T1,1,9/4/23,NA,
120,Drought,WHEA,R3,G-00,T90,1,9/4/23,57.781119,
121,Ambient,CLOV,R4,G-50,T1,1,9/4/23,NA,
122,Ambient,CLOV,R4,G-50,T90,1,9/4/23,58.28376524,
123,Ambient,CLOV,R4,G-00,T1,1,9/4/23,NA,
124,Ambient,CLOV,R4,G-00,T90,1,9/4/23,58.38042798,
125,Ambient,NONE,R4,G-50,T1,1,9/4/23,NA,
126,Ambient,NONE,R4,G-50,T90,1,9/4/23,57.94931216,
127,Ambient,NONE,R4,G-00,T1,1,9/4/23,NA,
128,Ambient,NONE,R4,G-00,T90,1,9/4/23,57.80431805,
129,Ambient,SHMX,R4,G-50,T1,1,9/4/23,NA,
130,Ambient,SHMX,R4,G-50,T90,1,9/4/23,58.19000238,
131,Ambient,SHMX,R4,G-00,T1,1,9/4/23,NA,
132,Ambient,SHMX,R4,G-00,T90,1,9/4/23,58.14167101,
133,Ambient,WHCL,R4,G-50,T1,1,9/4/23,NA,
134,Ambient,WHCL,R4,G-50,T90,1,9/4/23,58.08947313,
135,Ambient,WHCL,R4,G-00,T1,1,9/4/23,NA,
136,Ambient,WHCL,R4,G-00,T90,1,9/4/23,58.33112998,
137,Ambient,WHEA,R4,G-50,T1,1,9/4/23,NA,
138,Ambient,WHEA,R4,G-50,T90,1,9/4/23,58.07110721,
139,Ambient,WHEA,R4,G-00,T1,1,9/4/23,NA,
140,Ambient,WHEA,R4,G-00,T90,1,9/4/23,58.21610132,
141,Drought,CLOV,R4,G-50,T1,1,9/4/23,NA,
142,Drought,CLOV,R4,G-50,T90,1,9/4/23,58.42875935,
143,Drought,CLOV,R4,G-00,T1,1,9/4/23,NA,
144,Drought,CLOV,R4,G-00,T90,1,9/4/23,57.84878291,
145,Drought,NONE,R4,G-50,T1,1,9/4/23,NA,
146,Drought,NONE,R4,G-50,T90,1,9/4/23,58.0459749,
147,Drought,NONE,R4,G-00,T1,1,9/4/23,NA,
148,Drought,NONE,R4,G-00,T90,1,9/4/23,58.0459749,
149,Drought,SHMX,R4,G-50,T1,1,9/4/23,NA,
150,Drought,SHMX,R4,G-50,T90,1,9/4/23,58.14167101,
151,Drought,SHMX,R4,G-00,T1,1,9/4/23,NA,
152,Drought,SHMX,R4,G-00,T90,1,9/4/23,58.28666512,
153,Drought,WHCL,R4,G-50,T1,1,9/4/23,NA,
154,Drought,WHCL,R4,G-50,T90,1,9/4/23,57.99281039,
155,Drought,WHCL,R4,G-00,T1,1,9/4/23,NA,
156,Drought,WHCL,R4,G-00,T90,1,9/4/23,58.23446724,
157,Drought,WHEA,R4,G-50,T1,1,9/4/23,NA,
158,Drought,WHEA,R4,G-50,T90,1,9/4/23,57.9261131,
159,Drought,WHEA,R4,G-00,T1,1,9/4/23,NA,
160,Drought,WHEA,R4,G-00,T90,1,9/4/23,58.26443269,
1,Ambient,CLOV,R1,G-50,T1,2,9/4/23,NA,
2,Ambient,CLOV,R1,G-50,T90,2,9/4/23,60,
3,Ambient,CLOV,R1,G-00,T1,2,9/4/23,NA,
4,Ambient,CLOV,R1,G-00,T90,2,9/4/23,60,
5,Ambient,NONE,R1,G-50,T1,2,9/4/23,NA,
6,Ambient,NONE,R1,G-50,T90,2,9/4/23,60,
7,Ambient,NONE,R1,G-00,T1,2,9/4/23,NA,
8,Ambient,NONE,R1,G-00,T90,2,9/4/23,60,
9,Ambient,SHMX,R1,G-50,T1,2,9/4/23,NA,
10,Ambient,SHMX,R1,G-50,T90,2,9/4/23,60,
11,Ambient,SHMX,R1,G-00,T1,2,9/4/23,NA,
12,Ambient,SHMX,R1,G-00,T90,2,9/4/23,60,
13,Ambient,WHCL,R1,G-50,T1,2,9/4/23,NA,
14,Ambient,WHCL,R1,G-50,T90,2,9/4/23,60,
15,Ambient,WHCL,R1,G-00,T1,2,9/4/23,NA,
16,Ambient,WHCL,R1,G-00,T90,2,9/4/23,60,
17,Ambient,WHEA,R1,G-50,T1,2,9/4/23,NA,
18,Ambient,WHEA,R1,G-50,T90,2,9/4/23,60,
19,Ambient,WHEA,R1,G-00,T1,2,9/4/23,NA,
20,Ambient,WHEA,R1,G-00,T90,2,9/4/23,60,
21,Drought,CLOV,R1,G-50,T1,2,9/4/23,NA,
22,Drought,CLOV,R1,G-50,T90,2,9/4/23,60,
23,Drought,CLOV,R1,G-00,T1,2,9/4/23,NA,
24,Drought,CLOV,R1,G-00,T90,2,9/4/23,60,
25,Drought,NONE,R1,G-50,T1,2,9/4/23,NA,
26,Drought,NONE,R1,G-50,T90,2,9/4/23,60,
27,Drought,NONE,R1,G-00,T1,2,9/4/23,NA,
28,Drought,NONE,R1,G-00,T90,2,9/4/23,60,
29,Drought,SHMX,R1,G-50,T1,2,9/4/23,NA,
30,Drought,SHMX,R1,G-50,T90,2,9/4/23,60,
31,Drought,SHMX,R1,G-00,T1,2,9/4/23,NA,
32,Drought,SHMX,R1,G-00,T90,2,9/4/23,60,
33,Drought,WHCL,R1,G-50,T1,2,9/4/23,NA,
34,Drought,WHCL,R1,G-50,T90,2,9/4/23,60,
35,Drought,WHCL,R1,G-00,T1,2,9/4/23,NA,
36,Drought,WHCL,R1,G-00,T90,2,9/4/23,60,
37,Drought,WHEA,R1,G-50,T1,2,9/4/23,NA,
38,Drought,WHEA,R1,G-50,T90,2,9/4/23,60,
39,Drought,WHEA,R1,G-00,T1,2,9/4/23,NA,
40,Drought,WHEA,R1,G-00,T90,2,9/4/23,60,
41,Ambient,CLOV,R2,G-50,T1,2,9/4/23,NA,
42,Ambient,CLOV,R2,G-50,T90,2,9/4/23,60,
43,Ambient,CLOV,R2,G-00,T1,2,9/4/23,NA,
44,Ambient,CLOV,R2,G-00,T90,2,9/4/23,60,
45,Ambient,NONE,R2,G-50,T1,2,9/4/23,NA,
46,Ambient,NONE,R2,G-50,T90,2,9/4/23,60,
47,Ambient,NONE,R2,G-00,T1,2,9/4/23,NA,
48,Ambient,NONE,R2,G-00,T90,2,9/4/23,60,
49,Ambient,SHMX,R2,G-50,T1,2,9/4/23,NA,
50,Ambient,SHMX,R2,G-50,T90,2,9/4/23,60,
51,Ambient,SHMX,R2,G-00,T1,2,9/4/23,NA,
52,Ambient,SHMX,R2,G-00,T90,2,9/4/23,60,
53,Ambient,WHCL,R2,G-50,T1,2,9/4/23,NA,
54,Ambient,WHCL,R2,G-50,T90,2,9/4/23,60,
55,Ambient,WHCL,R2,G-00,T1,2,9/4/23,NA,
56,Ambient,WHCL,R2,G-00,T90,2,9/4/23,60,
57,Ambient,WHEA,R2,G-50,T1,2,9/4/23,NA,
58,Ambient,WHEA,R2,G-50,T90,2,9/4/23,60,
59,Ambient,WHEA,R2,G-00,T1,2,9/4/23,NA,
60,Ambient,WHEA,R2,G-00,T90,2,9/4/23,60,
61,Drought,CLOV,R2,G-50,T1,2,9/4/23,NA,
62,Drought,CLOV,R2,G-50,T90,2,9/4/23,60,
63,Drought,CLOV,R2,G-00,T1,2,9/4/23,NA,
64,Drought,CLOV,R2,G-00,T90,2,9/4/23,60,
65,Drought,NONE,R2,G-50,T1,2,9/4/23,NA,
66,Drought,NONE,R2,G-50,T90,2,9/4/23,60,
67,Drought,NONE,R2,G-00,T1,2,9/4/23,NA,
68,Drought,NONE,R2,G-00,T90,2,9/4/23,60,
69,Drought,SHMX,R2,G-50,T1,2,9/4/23,NA,
70,Drought,SHMX,R2,G-50,T90,2,9/4/23,60,
71,Drought,SHMX,R2,G-00,T1,2,9/4/23,NA,
72,Drought,SHMX,R2,G-00,T90,2,9/4/23,60,
73,Drought,WHCL,R2,G-50,T1,2,9/4/23,NA,
74,Drought,WHCL,R2,G-50,T90,2,9/4/23,60,
75,Drought,WHCL,R2,G-00,T1,2,9/4/23,NA,
76,Drought,WHCL,R2,G-00,T90,2,9/4/23,60,
77,Drought,WHEA,R2,G-50,T1,2,9/4/23,NA,
78,Drought,WHEA,R2,G-50,T90,2,9/4/23,60,
79,Drought,WHEA,R2,G-00,T1,2,9/4/23,NA,
80,Drought,WHEA,R2,G-00,T90,2,9/4/23,60,
81,Ambient,CLOV,R3,G-50,T1,2,9/4/23,NA,
82,Ambient,CLOV,R3,G-50,T90,2,9/4/23,60,
83,Ambient,CLOV,R3,G-00,T1,2,9/4/23,NA,
84,Ambient,CLOV,R3,G-00,T90,2,9/4/23,60,
85,Ambient,NONE,R3,G-50,T1,2,9/4/23,NA,
86,Ambient,NONE,R3,G-50,T90,2,9/4/23,60,
87,Ambient,NONE,R3,G-00,T1,2,9/4/23,NA,
88,Ambient,NONE,R3,G-00,T90,2,9/4/23,60,
89,Ambient,SHMX,R3,G-50,T1,2,9/4/23,NA,
90,Ambient,SHMX,R3,G-50,T90,2,9/4/23,60,
91,Ambient,SHMX,R3,G-00,T1,2,9/4/23,NA,
92,Ambient,SHMX,R3,G-00,T90,2,9/4/23,60,
93,Ambient,WHCL,R3,G-50,T1,2,9/4/23,NA,
94,Ambient,WHCL,R3,G-50,T90,2,9/4/23,60,
95,Ambient,WHCL,R3,G-00,T1,2,9/4/23,NA,
96,Ambient,WHCL,R3,G-00,T90,2,9/4/23,60,
97,Ambient,WHEA,R3,G-50,T1,2,9/4/23,NA,
98,Ambient,WHEA,R3,G-50,T90,2,9/4/23,60,
99,Ambient,WHEA,R3,G-00,T1,2,9/4/23,NA,
100,Ambient,WHEA,R3,G-00,T90,2,9/4/23,60,
101,Drought,CLOV,R3,G-50,T1,2,9/4/23,NA,
102,Drought,CLOV,R3,G-50,T90,2,9/4/23,60,
103,Drought,CLOV,R3,G-00,T1,2,9/4/23,NA,
104,Drought,CLOV,R3,G-00,T90,2,9/4/23,60,
105,Drought,NONE,R3,G-50,T1,2,9/4/23,NA,
106,Drought,NONE,R3,G-50,T90,2,9/4/23,60,
107,Drought,NONE,R3,G-00,T1,2,9/4/23,NA,
108,Drought,NONE,R3,G-00,T90,2,9/4/23,60,
109,Drought,SHMX,R3,G-50,T1,2,9/4/23,NA,
110,Drought,SHMX,R3,G-50,T90,2,9/4/23,60,
111,Drought,SHMX,R3,G-00,T1,2,9/4/23,NA,
112,Drought,SHMX,R3,G-00,T90,2,9/4/23,60,
113,Drought,WHCL,R3,G-50,T1,2,9/4/23,NA,
114,Drought,WHCL,R3,G-50,T90,2,9/4/23,60,
115,Drought,WHCL,R3,G-00,T1,2,9/4/23,NA,
116,Drought,WHCL,R3,G-00,T90,2,9/4/23,60,
117,Drought,WHEA,R3,G-50,T1,2,9/4/23,NA,
118,Drought,WHEA,R3,G-50,T90,2,9/4/23,60,
119,Drought,WHEA,R3,G-00,T1,2,9/4/23,NA,
120,Drought,WHEA,R3,G-00,T90,2,9/4/23,60,
121,Ambient,CLOV,R4,G-50,T1,2,9/4/23,NA,
122,Ambient,CLOV,R4,G-50,T90,2,9/4/23,60,
123,Ambient,CLOV,R4,G-00,T1,2,9/4/23,NA,
124,Ambient,CLOV,R4,G-00,T90,2,9/4/23,60,
125,Ambient,NONE,R4,G-50,T1,2,9/4/23,NA,
126,Ambient,NONE,R4,G-50,T90,2,9/4/23,60,
127,Ambient,NONE,R4,G-00,T1,2,9/4/23,NA,
128,Ambient,NONE,R4,G-00,T90,2,9/4/23,60,
129,Ambient,SHMX,R4,G-50,T1,2,9/4/23,NA,
130,Ambient,SHMX,R4,G-50,T90,2,9/4/23,60,
131,Ambient,SHMX,R4,G-00,T1,2,9/4/23,NA,
132,Ambient,SHMX,R4,G-00,T90,2,9/4/23,60,
133,Ambient,WHCL,R4,G-50,T1,2,9/4/23,NA,
134,Ambient,WHCL,R4,G-50,T90,2,9/4/23,60,
135,Ambient,WHCL,R4,G-00,T1,2,9/4/23,NA,
136,Ambient,WHCL,R4,G-00,T90,2,9/4/23,60,
137,Ambient,WHEA,R4,G-50,T1,2,9/4/23,NA,
138,Ambient,WHEA,R4,G-50,T90,2,9/4/23,60,
139,Ambient,WHEA,R4,G-00,T1,2,9/4/23,NA,
140,Ambient,WHEA,R4,G-00,T90,2,9/4/23,60,
141,Drought,CLOV,R4,G-50,T1,2,9/4/23,NA,
142,Drought,CLOV,R4,G-50,T90,2,9/4/23,60,
143,Drought,CLOV,R4,G-00,T1,2,9/4/23,NA,
144,Drought,CLOV,R4,G-00,T90,2,9/4/23,60,
145,Drought,NONE,R4,G-50,T1,2,9/4/23,NA,
146,Drought,NONE,R4,G-50,T90,2,9/4/23,60,
147,Drought,NONE,R4,G-00,T1,2,9/4/23,NA,
148,Drought,NONE,R4,G-00,T90,2,9/4/23,60,
149,Drought,SHMX,R4,G-50,T1,2,9/4/23,NA,
150,Drought,SHMX,R4,G-50,T90,2,9/4/23,60,
151,Drought,SHMX,R4,G-00,T1,2,9/4/23,NA,
152,Drought,SHMX,R4,G-00,T90,2,9/4/23,60,
153,Drought,WHCL,R4,G-50,T1,2,9/4/23,NA,
154,Drought,WHCL,R4,G-50,T90,2,9/4/23,60,
155,Drought,WHCL,R4,G-00,T1,2,9/4/23,NA,
156,Drought,WHCL,R4,G-00,T90,2,9/4/23,60,
157,Drought,WHEA,R4,G-50,T1,2,9/4/23,NA,
158,Drought,WHEA,R4,G-50,T90,2,9/4/23,60,
159,Drought,WHEA,R4,G-00,T1,2,9/4/23,NA,
160,Drought,WHEA,R4,G-00,T90,2,9/4/23,60,
1,Ambient,CLOV,R1,G-50,T1,1,9/20/23,NA,
2,Ambient,CLOV,R1,G-50,T90,1,9/20/23,58.42875935,
3,Ambient,CLOV,R1,G-00,T1,1,9/20/23,NA,
4,Ambient,CLOV,R1,G-00,T90,1,9/20/23,58.71874757,
5,Ambient,NONE,R1,G-50,T1,1,9/20/23,NA,
6,Ambient,NONE,R1,G-50,T90,1,9/20/23,58.33596312,
7,Ambient,NONE,R1,G-00,T1,1,9/20/23,NA,
8,Ambient,NONE,R1,G-00,T90,1,9/20/23,58.28763175,
9,Ambient,SHMX,R1,G-50,T1,1,9/20/23,NA,
10,Ambient,SHMX,R1,G-50,T90,1,9/20/23,58.57665334,
11,Ambient,SHMX,R1,G-00,T1,1,9/20/23,NA,
12,Ambient,SHMX,R1,G-00,T90,1,9/20/23,58.57665334,
13,Ambient,WHCL,R1,G-50,T1,1,9/20/23,NA,
14,Ambient,WHCL,R1,G-50,T90,1,9/20/23,58.28279861,
15,Ambient,WHCL,R1,G-00,T1,1,9/20/23,NA,
16,Ambient,WHCL,R1,G-00,T90,1,9/20/23,58.37946135,
17,Ambient,WHEA,R1,G-50,T1,1,9/20/23,NA,
18,Ambient,WHEA,R1,G-50,T90,1,9/20/23,57.9261131,
19,Ambient,WHEA,R1,G-00,T1,1,9/20/23,NA,
20,Ambient,WHEA,R1,G-00,T90,1,9/20/23,58.02277584,
21,Drought,CLOV,R1,G-50,T1,1,9/20/23,NA,
22,Drought,CLOV,R1,G-50,T90,1,9/20/23,58.1871025,
23,Drought,CLOV,R1,G-00,T1,1,9/20/23,NA,
24,Drought,CLOV,R1,G-00,T90,1,9/20/23,58.13877113,
25,Drought,NONE,R1,G-50,T1,1,9/20/23,NA,
26,Drought,NONE,R1,G-50,T90,1,9/20/23,57.80431805,
27,Drought,NONE,R1,G-00,T1,1,9/20/23,NA,
28,Drought,NONE,R1,G-00,T90,1,9/20/23,57.90098079,
29,Drought,SHMX,R1,G-50,T1,1,9/20/23,NA,
30,Drought,SHMX,R1,G-50,T90,1,9/20/23,57.9966769,
31,Drought,SHMX,R1,G-00,T1,1,9/20/23,NA,
32,Drought,SHMX,R1,G-00,T90,1,9/20/23,58.33499649,
33,Drought,WHCL,R1,G-50,T1,1,9/20/23,NA,
34,Drought,WHCL,R1,G-50,T90,1,9/20/23,57.84781629,
35,Drought,WHCL,R1,G-00,T1,1,9/20/23,NA,
36,Drought,WHCL,R1,G-00,T90,1,9/20/23,57.89614765,
37,Drought,WHEA,R1,G-50,T1,1,9/20/23,NA,
38,Drought,WHEA,R1,G-50,T90,1,9/20/23,58.07110721,
39,Drought,WHEA,R1,G-00,T1,1,9/20/23,NA,
40,Drought,WHEA,R1,G-00,T90,1,9/20/23,57.9261131,
41,Ambient,CLOV,R2,G-50,T1,1,9/20/23,NA,
42,Ambient,CLOV,R2,G-50,T90,1,9/20/23,58.33209661,
43,Ambient,CLOV,R2,G-00,T1,1,9/20/23,NA,
44,Ambient,CLOV,R2,G-00,T90,1,9/20/23,57.99377702,
45,Ambient,NONE,R2,G-50,T1,1,9/20/23,NA,
46,Ambient,NONE,R2,G-50,T90,1,9/20/23,57.90098079,
47,Ambient,NONE,R2,G-00,T1,1,9/20/23,NA,
48,Ambient,NONE,R2,G-00,T90,1,9/20/23,57.61099257,
49,Ambient,SHMX,R2,G-50,T1,1,9/20/23,NA,
50,Ambient,SHMX,R2,G-50,T90,1,9/20/23,57.94834553,
51,Ambient,SHMX,R2,G-00,T1,1,9/20/23,NA,
52,Ambient,SHMX,R2,G-00,T90,1,9/20/23,57.85168279,
53,Ambient,WHCL,R2,G-50,T1,1,9/20/23,NA,
54,Ambient,WHCL,R2,G-50,T90,1,9/20/23,57.75115355,
55,Ambient,WHCL,R2,G-00,T1,1,9/20/23,NA,
56,Ambient,WHCL,R2,G-00,T90,1,9/20/23,57.75115355,
57,Ambient,WHEA,R2,G-50,T1,1,9/20/23,NA,
58,Ambient,WHEA,R2,G-50,T90,1,9/20/23,57.781119,
59,Ambient,WHEA,R2,G-00,T1,1,9/20/23,NA,
60,Ambient,WHEA,R2,G-00,T90,1,9/20/23,57.73278763,
61,Drought,CLOV,R2,G-50,T1,1,9/20/23,NA,
62,Drought,CLOV,R2,G-50,T90,1,9/20/23,57.84878291,
63,Drought,CLOV,R2,G-00,T1,1,9/20/23,NA,
64,Drought,CLOV,R2,G-00,T90,1,9/20/23,58.1871025,
65,Drought,NONE,R2,G-50,T1,1,9/20/23,NA,
66,Drought,NONE,R2,G-50,T90,1,9/20/23,57.90098079,
67,Drought,NONE,R2,G-00,T1,1,9/20/23,NA,
68,Drought,NONE,R2,G-00,T90,1,9/20/23,57.65932394,
69,Drought,SHMX,R2,G-50,T1,1,9/20/23,NA,
70,Drought,SHMX,R2,G-50,T90,1,9/20/23,57.75502006,
71,Drought,SHMX,R2,G-00,T1,1,9/20/23,NA,
72,Drought,SHMX,R2,G-00,T90,1,9/20/23,57.27170636,
73,Drought,WHCL,R2,G-50,T1,1,9/20/23,NA,
74,Drought,WHCL,R2,G-50,T90,1,9/20/23,57.60615944,
75,Drought,WHCL,R2,G-00,T1,1,9/20/23,NA,
76,Drought,WHCL,R2,G-00,T90,1,9/20/23,57.65449081,
77,Drought,WHEA,R2,G-50,T1,1,9/20/23,NA,
78,Drought,WHEA,R2,G-50,T90,1,9/20/23,57.44279941,
79,Drought,WHEA,R2,G-00,T1,1,9/20/23,NA,
80,Drought,WHEA,R2,G-00,T90,1,9/20/23,57.73278763,
81,Ambient,CLOV,R3,G-50,T1,1,9/20/23,NA,
82,Ambient,CLOV,R3,G-50,T90,1,9/20/23,57.7037888,
83,Ambient,CLOV,R3,G-00,T1,1,9/20/23,NA,
84,Ambient,CLOV,R3,G-00,T90,1,9/20/23,57.65545743,
85,Ambient,NONE,R3,G-50,T1,1,9/20/23,NA,
86,Ambient,NONE,R3,G-50,T90,1,9/20/23,57.61099257,
87,Ambient,NONE,R3,G-00,T1,1,9/20/23,NA,
88,Ambient,NONE,R3,G-00,T90,1,9/20/23,57.51432984,
89,Ambient,SHMX,R3,G-50,T1,1,9/20/23,NA,
90,Ambient,SHMX,R3,G-50,T90,1,9/20/23,57.65835732,
91,Ambient,SHMX,R3,G-00,T1,1,9/20/23,NA,
92,Ambient,SHMX,R3,G-00,T90,1,9/20/23,57.70668869,
93,Ambient,WHCL,R3,G-50,T1,1,9/20/23,NA,
94,Ambient,WHCL,R3,G-50,T90,1,9/20/23,57.75115355,
95,Ambient,WHCL,R3,G-00,T1,1,9/20/23,NA,
96,Ambient,WHCL,R3,G-00,T90,1,9/20/23,57.55782807,
97,Ambient,WHEA,R3,G-50,T1,1,9/20/23,NA,
98,Ambient,WHEA,R3,G-50,T90,1,9/20/23,57.82945036,
99,Ambient,WHEA,R3,G-00,T1,1,9/20/23,NA,
100,Ambient,WHEA,R3,G-00,T90,1,9/20/23,57.58779352,
101,Drought,CLOV,R3,G-50,T1,1,9/20/23,NA,
102,Drought,CLOV,R3,G-50,T90,1,9/20/23,57.80045154,
103,Drought,CLOV,R3,G-00,T1,1,9/20/23,NA,
104,Drought,CLOV,R3,G-00,T90,1,9/20/23,57.41380059,
105,Drought,NONE,R3,G-50,T1,1,9/20/23,NA,
106,Drought,NONE,R3,G-50,T90,1,9/20/23,57.51432984,
107,Drought,NONE,R3,G-00,T1,1,9/20/23,NA,
108,Drought,NONE,R3,G-00,T90,1,9/20/23,57.5626612,
109,Drought,SHMX,R3,G-50,T1,1,9/20/23,NA,
110,Drought,SHMX,R3,G-50,T90,1,9/20/23,57.85168279,
111,Drought,SHMX,R3,G-00,T1,1,9/20/23,NA,
112,Drought,SHMX,R3,G-00,T90,1,9/20/23,57.9966769,
113,Drought,WHCL,R3,G-50,T1,1,9/20/23,NA,
114,Drought,WHCL,R3,G-50,T90,1,9/20/23,57.75115355,
115,Drought,WHCL,R3,G-00,T1,1,9/20/23,NA,
116,Drought,WHCL,R3,G-00,T90,1,9/20/23,57.75115355,
117,Drought,WHEA,R3,G-50,T1,1,9/20/23,NA,
118,Drought,WHEA,R3,G-50,T90,1,9/20/23,57.49113078,
119,Drought,WHEA,R3,G-00,T1,1,9/20/23,NA,
120,Drought,WHEA,R3,G-00,T90,1,9/20/23,57.05614845,
121,Ambient,CLOV,R4,G-50,T1,1,9/20/23,NA,
122,Ambient,CLOV,R4,G-50,T90,1,9/20/23,57.7037888,
123,Ambient,CLOV,R4,G-00,T1,1,9/20/23,NA,
124,Ambient,CLOV,R4,G-00,T90,1,9/20/23,57.60712606,
125,Ambient,NONE,R4,G-50,T1,1,9/20/23,NA,
126,Ambient,NONE,R4,G-50,T90,1,9/20/23,57.07934751,
127,Ambient,NONE,R4,G-00,T1,1,9/20/23,NA,
128,Ambient,NONE,R4,G-00,T90,1,9/20/23,57.4176671,
129,Ambient,SHMX,R4,G-50,T1,1,9/20/23,NA,
130,Ambient,SHMX,R4,G-50,T90,1,9/20/23,57.56169458,
131,Ambient,SHMX,R4,G-00,T1,1,9/20/23,NA,
132,Ambient,SHMX,R4,G-00,T90,1,9/20/23,57.51336321,
133,Ambient,WHCL,R4,G-50,T1,1,9/20/23,NA,
134,Ambient,WHCL,R4,G-50,T90,1,9/20/23,57.70282218,
135,Ambient,WHCL,R4,G-00,T1,1,9/20/23,NA,
136,Ambient,WHCL,R4,G-00,T90,1,9/20/23,57.65449081,
137,Ambient,WHEA,R4,G-50,T1,1,9/20/23,NA,
138,Ambient,WHEA,R4,G-50,T90,1,9/20/23,57.05614845,
139,Ambient,WHEA,R4,G-00,T1,1,9/20/23,NA,
140,Ambient,WHEA,R4,G-00,T90,1,9/20/23,57.9261131,
141,Drought,CLOV,R4,G-50,T1,1,9/20/23,NA,
142,Drought,CLOV,R4,G-50,T90,1,9/20/23,57.99377702,
143,Drought,CLOV,R4,G-00,T1,1,9/20/23,NA,
144,Drought,CLOV,R4,G-00,T90,1,9/20/23,57.60712606,
145,Drought,NONE,R4,G-50,T1,1,9/20/23,NA,
146,Drought,NONE,R4,G-50,T90,1,9/20/23,57.75598668,
147,Drought,NONE,R4,G-00,T1,1,9/20/23,NA,
148,Drought,NONE,R4,G-00,T90,1,9/20/23,57.75598668,
149,Drought,SHMX,R4,G-50,T1,1,9/20/23,NA,
150,Drought,SHMX,R4,G-50,T90,1,9/20/23,57.94834553,
151,Drought,SHMX,R4,G-00,T1,1,9/20/23,NA,
152,Drought,SHMX,R4,G-00,T90,1,9/20/23,57.94834553,
153,Drought,WHCL,R4,G-50,T1,1,9/20/23,NA,
154,Drought,WHCL,R4,G-50,T90,1,9/20/23,57.75115355,
155,Drought,WHCL,R4,G-00,T1,1,9/20/23,NA,
156,Drought,WHCL,R4,G-00,T90,1,9/20/23,57.84781629,
157,Drought,WHEA,R4,G-50,T1,1,9/20/23,NA,
158,Drought,WHEA,R4,G-50,T90,1,9/20/23,57.82945036,
159,Drought,WHEA,R4,G-00,T1,1,9/20/23,NA,
160,Drought,WHEA,R4,G-00,T90,1,9/20/23,57.68445626,
1,Ambient,CLOV,R1,G-50,T1,2,9/20/23,NA,
2,Ambient,CLOV,R1,G-50,T90,2,9/20/23,60,
3,Ambient,CLOV,R1,G-00,T1,2,9/20/23,NA,
4,Ambient,CLOV,R1,G-00,T90,2,9/20/23,60,
5,Ambient,NONE,R1,G-50,T1,2,9/20/23,NA,
6,Ambient,NONE,R1,G-50,T90,2,9/20/23,60,
7,Ambient,NONE,R1,G-00,T1,2,9/20/23,NA,
8,Ambient,NONE,R1,G-00,T90,2,9/20/23,60,
9,Ambient,SHMX,R1,G-50,T1,2,9/20/23,NA,
10,Ambient,SHMX,R1,G-50,T90,2,9/20/23,60,
11,Ambient,SHMX,R1,G-00,T1,2,9/20/23,NA,
12,Ambient,SHMX,R1,G-00,T90,2,9/20/23,60,
13,Ambient,WHCL,R1,G-50,T1,2,9/20/23,NA,
14,Ambient,WHCL,R1,G-50,T90,2,9/20/23,60,
15,Ambient,WHCL,R1,G-00,T1,2,9/20/23,NA,
16,Ambient,WHCL,R1,G-00,T90,2,9/20/23,60,
17,Ambient,WHEA,R1,G-50,T1,2,9/20/23,NA,
18,Ambient,WHEA,R1,G-50,T90,2,9/20/23,60,
19,Ambient,WHEA,R1,G-00,T1,2,9/20/23,NA,
20,Ambient,WHEA,R1,G-00,T90,2,9/20/23,60,
21,Drought,CLOV,R1,G-50,T1,2,9/20/23,NA,
22,Drought,CLOV,R1,G-50,T90,2,9/20/23,60,
23,Drought,CLOV,R1,G-00,T1,2,9/20/23,NA,
24,Drought,CLOV,R1,G-00,T90,2,9/20/23,60,
25,Drought,NONE,R1,G-50,T1,2,9/20/23,NA,
26,Drought,NONE,R1,G-50,T90,2,9/20/23,60,
27,Drought,NONE,R1,G-00,T1,2,9/20/23,NA,
28,Drought,NONE,R1,G-00,T90,2,9/20/23,60,
29,Drought,SHMX,R1,G-50,T1,2,9/20/23,NA,
